timestamp,solar_power,temperature,battery_level
2025-11-17T07:26:23.242510,505.88,40.26,63.17
2025-11-17T07:26:23.242510,751.05,33.31,64.09
2025-11-17T07:26:23.242510,323.59,34.59,30.17
2025-11-17T07:26:23.242510,660.65,49.68,62.22
2025-11-17T07:26:23.242510,284.43,38.44,67.98
2025-11-17T07:26:23.242510,324.85,36.49,80.26
2025-11-17T07:26:23.244834,293.05,42.43,67.28
2025-11-17T07:26:23.244834,892.78,30.53,61.79
2025-11-17T07:26:23.244834,238.35,49.97,30.86
2025-11-17T07:26:23.244834,579.83,37.91,80.29
2025-11-17T07:26:23.244834,686.85,33.85,83.76
2025-11-17T07:26:23.244834,791.56,28.76,83.51
2025-11-17T07:26:23.244834,339.23,45.28,59.25
2025-11-17T07:26:23.244834,794.48,27.0,52.19
2025-11-17T07:26:23.247376,836.68,49.83,94.94
2025-11-17T07:26:23.247376,432.23,38.97,75.05
2025-11-17T07:26:23.247376,801.51,29.27,49.96
2025-11-17T07:26:23.248675,751.39,33.35,57.06
2025-11-17T07:26:23.248675,602.35,39.62,61.82
2025-11-17T07:26:23.248675,681.35,42.46,51.31
2025-11-17T07:26:23.249882,896.91,42.49,61.69
2025-11-17T07:26:23.249882,253.2,25.58,63.3
2025-11-17T07:26:23.249882,223.58,37.6,90.8
2025-11-17T07:26:23.249882,279.06,30.82,64.11
2025-11-17T07:26:23.249882,847.24,43.87,52.02
2025-11-17T07:26:23.249882,254.21,28.11,64.51
2025-11-17T07:26:23.249882,624.45,28.35,58.4
2025-11-17T07:26:23.249882,581.73,36.5,66.91
2025-11-17T07:26:23.249882,860.98,37.82,77.67
2025-11-17T07:26:23.249882,213.85,29.29,46.37
2025-11-17T07:26:23.253185,657.11,42.1,66.66
2025-11-17T07:26:23.253185,467.65,48.09,90.05
2025-11-17T07:26:23.253185,291.5,46.37,60.18
2025-11-17T07:26:23.253185,600.45,32.52,85.33
2025-11-17T07:26:23.253185,574.24,25.63,58.65
2025-11-17T07:26:23.255190,802.72,28.85,49.0
2025-11-17T07:26:23.255190,828.25,42.07,72.32
2025-11-17T07:26:23.255190,551.25,30.65,81.29
2025-11-17T07:26:23.255190,760.9,49.68,53.59
2025-11-17T07:26:23.255190,507.34,45.03,65.63
2025-11-17T07:26:23.255190,562.71,32.09,34.23
2025-11-17T07:26:23.257193,887.56,44.08,41.18
2025-11-17T07:26:23.257193,506.3,44.38,36.75
2025-11-17T07:26:23.257193,244.94,32.06,93.51
2025-11-17T07:26:23.257193,797.26,48.78,54.78
2025-11-17T07:26:23.257193,772.16,36.22,72.8
2025-11-17T07:26:23.257193,646.55,41.98,74.32
2025-11-17T07:26:23.259197,297.2,36.31,74.76
2025-11-17T07:26:23.259197,630.63,49.05,61.23
2025-11-17T07:26:23.259197,454.31,41.65,38.88
2025-11-17T07:26:23.259197,244.85,38.37,56.29
2025-11-17T07:26:23.259197,404.81,32.27,63.4
2025-11-17T07:26:23.261202,826.7,30.91,50.28
2025-11-17T07:26:23.261202,256.28,31.41,47.99
2025-11-17T07:26:23.261202,730.9,31.02,42.4
2025-11-17T07:26:23.261202,566.12,48.18,84.78
2025-11-17T07:26:23.261202,274.94,33.81,50.09
2025-11-17T07:26:23.261202,485.19,36.08,81.5
2025-11-17T07:26:23.263205,691.92,42.02,61.8
2025-11-17T07:26:23.263205,430.98,46.02,36.85
2025-11-17T07:26:23.263205,370.86,43.93,37.38
2025-11-17T07:26:23.263205,612.31,34.53,58.08
2025-11-17T07:26:23.263205,864.07,35.09,72.71
2025-11-17T07:26:23.265209,446.12,31.65,64.78
2025-11-17T07:26:23.265209,640.32,29.72,62.41
2025-11-17T07:26:23.265209,216.49,42.84,91.71
2025-11-17T07:26:23.265209,811.25,28.05,30.88
2025-11-17T07:26:23.265209,809.27,26.83,50.76
2025-11-17T07:26:23.265209,312.64,41.36,77.92
2025-11-17T07:26:23.267215,787.09,38.29,82.23
2025-11-17T07:26:23.267215,747.83,29.02,70.87
2025-11-17T07:26:23.267215,581.62,36.29,89.7
2025-11-17T07:26:23.267215,511.63,43.4,35.33
2025-11-17T07:26:23.267215,853.25,27.08,71.3
2025-11-17T07:26:23.267215,818.33,38.59,47.21
2025-11-17T07:26:23.269219,374.0,49.96,85.12
2025-11-17T07:26:23.269219,869.92,46.45,72.85
2025-11-17T07:26:23.269219,662.83,26.76,69.58
2025-11-17T07:26:23.269219,346.28,32.48,72.4
2025-11-17T07:26:23.269219,403.99,30.37,76.35
2025-11-17T07:26:23.271222,443.83,32.81,65.69
2025-11-17T07:26:23.271222,253.55,42.78,49.89
2025-11-17T07:26:23.271222,384.65,46.32,89.57
2025-11-17T07:26:23.271222,767.63,49.9,82.57
2025-11-17T07:26:23.271222,557.05,28.82,75.48
2025-11-17T07:26:23.271222,213.45,43.62,94.82
2025-11-17T07:26:23.273226,272.45,27.52,83.58
2025-11-17T07:26:23.273226,569.73,27.56,70.68
2025-11-17T07:26:23.273226,463.56,44.01,70.81
2025-11-17T07:26:23.273226,789.34,35.16,61.92
2025-11-17T07:26:23.273226,716.14,46.96,67.17
2025-11-17T07:26:23.275229,258.66,41.93,48.2
2025-11-17T07:26:23.275229,486.4,34.61,33.29
2025-11-17T07:26:23.275229,495.72,48.33,42.45
2025-11-17T07:26:23.275229,268.12,42.87,71.79
2025-11-17T07:26:23.275229,701.92,26.78,71.16
2025-11-17T07:26:23.275229,415.48,40.7,56.81
2025-11-17T07:26:23.277232,827.06,35.34,76.5
2025-11-17T07:26:23.277232,864.99,49.49,44.05
2025-11-17T07:26:23.277232,450.92,49.34,77.38
2025-11-17T07:26:23.277232,436.5,28.09,94.25
2025-11-17T07:26:23.277232,705.26,44.2,78.04
2025-11-17T07:26:23.278975,678.72,30.03,64.72
2025-11-17T07:26:23.278975,806.15,29.64,86.43
2025-11-17T07:26:23.278975,664.74,44.73,91.72
2025-11-17T07:26:23.278975,446.07,47.42,69.8
2025-11-17T07:26:23.278975,694.78,37.16,87.68
2025-11-17T07:26:23.280979,602.56,32.91,37.61
2025-11-17T07:26:23.280979,874.51,32.15,34.02
2025-11-17T07:26:23.280979,835.77,37.91,48.42
2025-11-17T07:26:23.280979,650.38,36.43,66.35
2025-11-17T07:26:23.280979,291.94,48.8,54.66
2025-11-17T07:26:23.280979,816.36,29.25,56.36
2025-11-17T07:26:23.282986,526.07,49.73,65.42
2025-11-17T07:26:23.282986,864.72,49.72,62.44
2025-11-17T07:26:23.282986,675.98,29.09,31.74
2025-11-17T07:26:23.282986,253.09,30.17,73.49
2025-11-17T07:26:23.282986,351.23,30.6,85.14
2025-11-17T07:26:23.284990,479.19,32.14,50.81
2025-11-17T07:26:23.284990,308.71,36.96,32.68
2025-11-17T07:26:23.284990,203.88,32.0,82.74
2025-11-17T07:26:23.284990,627.5,27.75,68.25
2025-11-17T07:26:23.284990,564.75,25.37,61.64
2025-11-17T07:26:23.284990,587.7,25.03,71.92
2025-11-17T07:26:23.286994,514.53,42.2,94.27
2025-11-17T07:26:23.286994,529.56,46.91,85.42
2025-11-17T07:26:23.286994,818.99,35.77,67.71
2025-11-17T07:26:23.286994,648.79,30.46,85.04
2025-11-17T07:26:23.286994,521.89,40.66,69.85
2025-11-17T07:26:23.286994,851.41,40.38,51.46
2025-11-17T07:26:23.286994,860.52,40.51,76.63
2025-11-17T07:26:23.288998,263.2,36.81,43.79
2025-11-17T07:26:23.288998,587.87,46.79,91.32
2025-11-17T07:26:23.288998,885.86,45.33,76.82
2025-11-17T07:26:23.288998,869.46,29.16,57.53
2025-11-17T07:26:23.288998,800.63,35.37,39.77
2025-11-17T07:26:23.288998,225.87,25.15,85.72
2025-11-17T07:26:23.291001,801.01,29.53,57.27
2025-11-17T07:26:23.291001,660.1,37.4,68.44
2025-11-17T07:26:23.291001,203.16,33.36,50.68
2025-11-17T07:26:23.291001,509.01,38.45,84.33
2025-11-17T07:26:23.291001,654.21,48.66,66.48
2025-11-17T07:26:23.291001,438.78,33.52,81.64
2025-11-17T07:26:23.293004,211.87,48.05,62.61
2025-11-17T07:26:23.293004,683.79,45.35,46.14
2025-11-17T07:26:23.293004,826.36,35.92,58.45
2025-11-17T07:26:23.293004,540.22,34.62,81.57
2025-11-17T07:26:23.293004,726.7,42.54,85.88
2025-11-17T07:26:23.294746,286.38,48.77,33.93
2025-11-17T07:26:23.294746,407.62,37.4,32.1
2025-11-17T07:26:23.294746,389.13,30.21,63.51
2025-11-17T07:26:23.294746,780.32,25.0,67.97
2025-11-17T07:26:23.294746,593.58,33.98,64.69
2025-11-17T07:26:23.294746,511.71,31.91,47.76
2025-11-17T07:26:23.297109,834.64,26.3,36.18
2025-11-17T07:26:23.297109,730.63,27.09,40.88
2025-11-17T07:26:23.297612,865.51,41.05,31.65
2025-11-17T07:26:23.297612,392.76,39.82,43.55
2025-11-17T07:26:23.297612,209.95,44.31,59.11
2025-11-17T07:26:23.297612,339.05,29.93,92.71
2025-11-17T07:26:23.297612,710.36,46.21,42.82
2025-11-17T07:26:23.299597,240.04,43.17,60.56
2025-11-17T07:26:23.299597,333.55,41.08,45.79
2025-11-17T07:26:23.299597,673.16,29.04,62.14
2025-11-17T07:26:23.299597,665.73,49.27,40.88
2025-11-17T07:26:23.300633,861.08,40.81,35.53
2025-11-17T07:26:23.300633,766.11,41.5,62.37
2025-11-17T07:26:23.300633,620.88,35.93,90.8
2025-11-17T07:26:23.301678,895.16,43.22,44.88
2025-11-17T07:26:23.301678,689.41,35.57,62.17
2025-11-17T07:26:23.301678,532.2,31.04,73.8
2025-11-17T07:26:23.302847,847.25,49.06,92.71
2025-11-17T07:26:23.302847,571.85,32.75,87.88
2025-11-17T07:26:23.302847,339.56,32.43,75.13
2025-11-17T07:26:23.302847,259.28,44.06,48.04
2025-11-17T07:26:23.302847,336.59,33.22,52.33
2025-11-17T07:26:23.302847,882.6,33.41,42.73
2025-11-17T07:26:23.302847,555.55,40.97,79.19
2025-11-17T07:26:23.302847,568.03,25.09,30.51
2025-11-17T07:26:23.302847,477.54,33.03,64.63
2025-11-17T07:26:23.305443,826.83,32.5,52.48
2025-11-17T07:26:23.305443,860.28,30.61,36.31
2025-11-17T07:26:23.305443,418.32,42.26,89.58
2025-11-17T07:26:23.305443,539.63,31.97,67.75
2025-11-17T07:26:23.306693,427.8,33.05,30.09
2025-11-17T07:26:23.306693,891.42,35.86,93.97
2025-11-17T07:26:23.306693,577.64,36.34,85.98
2025-11-17T07:26:23.306693,395.49,35.08,31.45
2025-11-17T07:26:23.306693,628.82,32.81,89.76
2025-11-17T07:26:23.306693,247.3,30.51,33.14
2025-11-17T07:26:23.306693,461.31,33.43,38.47
2025-11-17T07:26:23.306693,261.51,28.27,43.05
2025-11-17T07:26:23.306693,305.31,32.19,64.61
2025-11-17T07:26:23.306693,414.98,34.76,38.15
2025-11-17T07:26:23.306693,351.39,34.73,67.77
2025-11-17T07:26:23.306693,331.32,35.89,35.0
2025-11-17T07:26:23.310777,496.72,47.82,72.02
2025-11-17T07:26:23.310777,860.42,31.49,53.41
2025-11-17T07:26:23.310777,777.14,42.18,92.1
2025-11-17T07:26:23.310777,809.62,39.53,92.66
2025-11-17T07:26:23.310777,562.82,30.4,70.0
2025-11-17T07:26:23.310777,857.27,28.95,32.53
2025-11-17T07:26:23.310777,502.27,28.1,31.63
2025-11-17T07:26:23.310777,379.33,30.92,35.53
2025-11-17T07:26:23.310777,665.19,48.07,36.42
2025-11-17T07:26:23.310777,854.01,48.82,78.39
2025-11-17T07:26:23.310777,772.54,37.12,79.99
2025-11-17T07:26:23.310777,846.36,40.98,80.43
2025-11-17T07:26:23.310777,599.35,27.19,86.54
2025-11-17T07:26:23.310777,633.47,41.5,46.13
2025-11-17T07:26:23.310777,799.46,31.65,31.98
2025-11-17T07:26:23.310777,363.91,25.15,51.76
2025-11-17T07:26:23.310777,524.08,42.14,86.46
2025-11-17T07:26:23.310777,691.23,33.45,49.78
2025-11-17T07:26:23.310777,745.07,49.85,95.0
2025-11-17T07:26:23.310777,525.8,39.19,76.87
2025-11-17T07:26:23.310777,338.51,29.41,54.98
2025-11-17T07:26:23.310777,412.47,29.55,57.41
2025-11-17T07:26:23.310777,781.98,32.3,46.8
2025-11-17T07:26:23.310777,535.39,43.7,91.39
2025-11-17T07:26:23.310777,742.3,29.68,83.53
2025-11-17T07:26:23.319142,459.25,33.87,87.4
2025-11-17T07:26:23.319142,398.5,35.1,67.09
2025-11-17T07:26:23.319142,380.62,27.61,57.98
2025-11-17T07:26:23.319142,754.55,48.25,88.63
2025-11-17T07:26:23.319142,207.63,49.87,83.13
2025-11-17T07:26:23.319142,528.25,29.38,43.66
2025-11-17T07:26:23.319142,849.99,48.03,34.25
2025-11-17T07:26:23.319142,846.15,37.08,70.59
2025-11-17T07:26:23.319142,349.71,47.11,93.67
2025-11-17T07:26:23.319142,675.24,40.89,55.11
2025-11-17T07:26:23.319142,229.83,46.14,73.35
2025-11-17T07:26:23.319142,635.19,25.86,84.13
2025-11-17T07:26:23.319142,836.63,28.08,71.84
2025-11-17T07:26:23.323860,734.04,41.74,42.65
2025-11-17T07:26:23.323860,214.21,29.72,57.13
2025-11-17T07:26:23.323860,234.77,43.37,35.63
2025-11-17T07:26:23.323860,579.87,45.93,60.58
2025-11-17T07:26:23.323860,306.98,49.31,67.05
2025-11-17T07:26:23.323860,406.81,45.83,58.04
2025-11-17T07:26:23.326287,458.36,37.12,49.4
2025-11-17T07:26:23.326287,539.68,39.2,48.53
2025-11-17T07:26:23.326287,333.01,36.9,77.22
2025-11-17T07:26:23.326287,713.79,35.14,35.34
2025-11-17T07:26:23.327810,329.14,31.04,65.44
2025-11-17T07:26:23.327810,871.17,38.8,84.58
2025-11-17T07:26:23.327810,478.73,35.49,93.4
2025-11-17T07:26:23.327810,748.69,45.27,53.95
2025-11-17T07:26:23.327810,745.67,43.98,87.5
2025-11-17T07:26:23.327810,511.81,34.92,84.13
2025-11-17T07:26:23.327810,465.96,45.84,39.26
2025-11-17T07:26:23.327810,687.45,32.0,30.06
2025-11-17T07:26:23.327810,514.85,47.41,54.26
2025-11-17T07:26:23.330648,496.24,29.78,75.31
2025-11-17T07:26:23.330648,382.12,40.32,42.4
2025-11-17T07:26:23.330648,268.68,31.29,64.27
2025-11-17T07:26:23.330648,280.82,40.87,32.95
2025-11-17T07:26:23.330648,443.35,34.93,69.38
2025-11-17T07:26:23.330648,814.58,30.62,56.85
2025-11-17T07:26:23.330648,326.68,45.92,51.16
2025-11-17T07:26:23.330648,305.87,41.86,68.35
2025-11-17T07:26:23.330648,432.36,47.31,40.25
2025-11-17T07:26:23.330648,628.44,32.64,60.3
2025-11-17T07:26:23.330648,270.26,47.19,57.81
2025-11-17T07:26:23.330648,598.9,47.92,42.43
2025-11-17T07:26:23.330648,813.17,43.17,85.87
2025-11-17T07:26:23.335329,591.71,35.34,62.94
2025-11-17T07:26:23.335329,669.36,27.86,72.12
2025-11-17T07:26:23.335329,446.16,28.92,79.11
2025-11-17T07:26:23.335329,269.34,45.49,84.55
2025-11-17T07:26:23.335329,219.86,38.44,35.99
2025-11-17T07:26:23.335329,802.15,49.94,85.51
2025-11-17T07:26:23.335329,569.68,32.22,35.28
2025-11-17T07:26:23.335329,212.58,37.07,39.39
2025-11-17T07:26:23.335329,644.46,46.2,86.46
2025-11-17T07:26:23.335329,452.88,31.13,84.15
2025-11-17T07:26:23.335329,445.74,44.71,76.74
2025-11-17T07:26:23.338632,208.6,27.71,68.31
2025-11-17T07:26:23.338632,832.57,36.61,58.12
2025-11-17T07:26:23.338632,417.25,30.21,35.9
2025-11-17T07:26:23.339805,741.69,41.32,51.78
2025-11-17T07:26:23.339805,541.43,29.79,49.1
2025-11-17T07:26:23.339805,391.49,43.49,33.26
2025-11-17T07:26:23.339805,469.06,41.55,44.46
2025-11-17T07:26:23.339805,647.68,30.4,59.56
2025-11-17T07:26:23.339805,836.71,38.02,89.51
2025-11-17T07:26:23.339805,425.73,40.83,88.99
2025-11-17T07:26:23.339805,890.57,35.92,78.37
2025-11-17T07:26:23.342314,287.3,33.24,62.85
2025-11-17T07:26:23.342314,384.7,29.3,71.43
2025-11-17T07:26:23.342314,664.58,31.63,92.79
2025-11-17T07:26:23.342314,337.57,44.14,34.65
2025-11-17T07:26:23.342314,246.51,42.86,72.74
2025-11-17T07:26:23.342314,208.79,33.92,72.43
2025-11-17T07:26:23.344318,756.98,32.87,75.33
2025-11-17T07:26:23.344318,708.15,34.68,76.75
2025-11-17T07:26:23.344318,779.89,37.37,37.83
2025-11-17T07:26:23.344318,844.31,28.32,59.62
2025-11-17T07:26:23.344318,596.87,47.32,56.44
2025-11-17T07:26:23.344318,491.75,44.75,52.99
2025-11-17T07:26:23.346322,353.95,29.88,81.58
2025-11-17T07:26:23.346322,865.25,37.86,47.09
2025-11-17T07:26:23.346322,492.96,38.46,87.98
2025-11-17T07:26:23.346322,552.84,26.95,84.84
2025-11-17T07:26:23.346322,556.65,46.69,87.75
2025-11-17T07:26:23.346322,857.52,34.01,70.02
2025-11-17T07:26:23.346322,308.35,42.44,72.91
2025-11-17T07:26:23.348325,365.15,36.09,83.16
2025-11-17T07:26:23.348325,847.27,30.76,66.87
2025-11-17T07:26:23.348325,653.52,31.82,42.57
2025-11-17T07:26:23.348325,338.37,26.59,80.68
2025-11-17T07:26:23.348325,776.71,39.91,72.9
2025-11-17T07:26:23.348325,346.2,34.74,81.05
2025-11-17T07:26:23.348325,317.56,32.33,87.22
2025-11-17T07:26:23.350329,691.75,31.37,67.99
2025-11-17T07:26:23.350329,311.99,29.39,94.11
2025-11-17T07:26:23.350329,354.34,49.26,65.07
2025-11-17T07:26:23.350329,713.14,45.3,76.11
2025-11-17T07:26:23.350329,870.28,45.94,37.62
2025-11-17T07:26:23.350329,552.84,43.1,91.11
2025-11-17T07:26:23.352332,845.26,31.5,33.62
2025-11-17T07:26:23.352332,884.08,26.09,78.11
2025-11-17T07:26:23.352332,645.83,44.8,90.01
2025-11-17T07:26:23.352332,588.87,27.31,94.43
2025-11-17T07:26:23.352332,869.3,48.68,41.16
2025-11-17T07:26:23.352332,224.62,46.08,65.59
2025-11-17T07:26:23.352332,279.26,26.98,36.27
2025-11-17T07:26:23.354335,371.85,26.02,42.63
2025-11-17T07:26:23.354335,734.23,26.39,31.16
2025-11-17T07:26:23.354335,817.55,32.55,92.2
2025-11-17T07:26:23.354335,798.94,27.14,54.47
2025-11-17T07:26:23.354335,645.95,34.62,44.86
2025-11-17T07:26:23.354335,502.62,40.57,59.08
2025-11-17T07:26:23.354335,655.33,45.4,55.4
2025-11-17T07:26:23.356339,589.21,47.71,31.48
2025-11-17T07:26:23.356339,639.15,30.13,80.83
2025-11-17T07:26:23.356339,427.57,38.54,47.66
2025-11-17T07:26:23.356339,657.12,32.65,91.17
2025-11-17T07:26:23.356339,235.68,42.62,60.17
2025-11-17T07:26:23.358082,647.1,30.64,70.25
2025-11-17T07:26:23.358082,333.87,36.79,68.76
2025-11-17T07:26:23.358082,247.34,28.8,61.78
2025-11-17T07:26:23.358082,874.58,43.04,35.13
2025-11-17T07:26:23.358082,699.05,26.22,83.0
2025-11-17T07:26:23.358082,334.03,32.82,38.58
2025-11-17T07:26:23.358082,822.64,37.23,31.96
2025-11-17T07:26:23.358082,319.31,49.06,52.56
2025-11-17T07:26:23.358082,428.19,30.96,35.63
2025-11-17T07:26:23.358082,394.52,42.28,78.59
2025-11-17T07:26:23.358082,650.4,30.3,40.26
2025-11-17T07:26:23.362620,262.79,35.61,77.29
2025-11-17T07:26:23.362620,571.64,48.46,47.61
2025-11-17T07:26:23.362620,456.77,29.83,69.01
2025-11-17T07:26:23.362620,616.25,38.95,83.12
2025-11-17T07:26:23.362620,482.9,36.79,60.28
2025-11-17T07:26:23.362620,207.67,37.58,92.62
2025-11-17T07:26:23.362620,530.3,41.44,33.27
2025-11-17T07:26:23.362620,252.61,32.17,31.45
2025-11-17T07:26:23.362620,733.13,31.67,88.09
2025-11-17T07:26:23.362620,530.62,26.15,87.26
2025-11-17T07:26:23.362620,796.94,25.07,64.56
2025-11-17T07:26:23.362620,427.14,34.61,76.47
2025-11-17T07:26:23.362620,378.78,35.31,80.54
2025-11-17T07:26:23.362620,857.84,42.5,40.9
2025-11-17T07:26:23.362620,377.08,39.83,71.44
2025-11-17T07:26:23.362620,853.82,32.37,32.82
2025-11-17T07:26:23.362620,233.44,40.39,91.76
2025-11-17T07:26:23.362620,201.33,33.27,71.26
2025-11-17T07:26:23.362620,628.8,49.98,55.8
2025-11-17T07:26:23.362620,454.33,37.35,91.28
2025-11-17T07:26:23.362620,579.58,36.01,75.69
2025-11-17T07:26:23.369618,693.99,29.93,68.34
2025-11-17T07:26:23.369618,627.69,48.48,44.41
2025-11-17T07:26:23.369618,409.12,31.07,79.63
2025-11-17T07:26:23.369618,874.28,34.27,39.65
2025-11-17T07:26:23.369618,863.95,33.77,47.24
2025-11-17T07:26:23.369618,476.27,38.63,78.54
2025-11-17T07:26:23.369618,536.72,40.31,92.69
2025-11-17T07:26:23.369618,239.91,27.97,62.22
2025-11-17T07:26:23.369618,277.74,29.44,78.4
2025-11-17T07:26:23.369618,201.66,25.27,70.51
2025-11-17T07:26:23.369618,764.2,38.59,54.67
2025-11-17T07:26:23.369618,220.18,34.5,49.38
2025-11-17T07:26:23.373381,492.83,35.78,31.77
2025-11-17T07:26:23.373381,449.97,42.38,69.16
2025-11-17T07:26:23.373381,521.36,27.53,63.86
2025-11-17T07:26:23.373381,890.07,47.01,69.76
2025-11-17T07:26:23.373381,432.91,37.49,67.7
2025-11-17T07:26:23.375386,719.58,39.57,58.13
2025-11-17T07:26:23.375386,396.75,46.37,62.75
2025-11-17T07:26:23.375386,212.85,48.36,80.5
2025-11-17T07:26:23.375386,224.13,45.04,61.38
2025-11-17T07:26:23.375386,784.22,43.48,48.62
2025-11-17T07:26:23.375386,797.14,44.16,80.56
2025-11-17T07:26:23.375386,528.67,41.63,76.8
2025-11-17T07:26:23.377389,709.12,36.85,54.21
2025-11-17T07:26:23.377389,625.6,28.22,48.55
2025-11-17T07:26:23.377389,465.46,27.2,54.89
2025-11-17T07:26:23.377389,425.97,41.97,67.92
2025-11-17T07:26:23.377389,541.84,28.42,68.45
2025-11-17T07:26:23.377389,852.19,42.27,83.64
2025-11-17T07:26:23.379392,719.5,34.56,43.29
2025-11-17T07:26:23.379392,788.61,37.36,57.97
2025-11-17T07:26:23.379392,593.67,39.35,41.48
2025-11-17T07:26:23.379392,666.66,39.72,35.85
2025-11-17T07:26:23.379392,270.05,49.77,60.48
2025-11-17T07:26:23.379392,605.54,48.01,45.56
2025-11-17T07:26:23.379392,566.86,25.39,64.62
2025-11-17T07:26:23.381396,689.97,26.46,72.71
2025-11-17T07:26:23.381396,332.1,28.14,89.09
2025-11-17T07:26:23.381396,511.05,29.74,72.97
2025-11-17T07:26:23.381396,564.93,35.98,41.84
2025-11-17T07:26:23.381396,271.26,27.98,69.35
2025-11-17T07:26:23.381396,287.2,42.68,36.85
2025-11-17T07:26:23.381396,343.56,42.74,47.69
2025-11-17T07:26:23.381396,869.39,25.63,78.48
2025-11-17T07:26:23.381396,376.03,36.11,80.6
2025-11-17T07:26:23.381396,345.2,35.82,65.93
2025-11-17T07:26:23.381396,275.23,32.16,72.84
2025-11-17T07:26:23.381396,356.92,40.42,31.07
2025-11-17T07:26:23.381396,837.1,25.55,67.61
2025-11-17T07:26:23.381396,812.83,33.51,79.56
2025-11-17T07:26:23.381396,888.95,38.72,43.79
2025-11-17T07:26:23.381396,867.09,40.36,43.46
2025-11-17T07:26:23.381396,759.24,29.5,65.58
2025-11-17T07:26:23.381396,383.48,39.9,85.09
2025-11-17T07:26:23.381396,781.35,28.18,36.62
2025-11-17T07:26:23.381396,315.58,46.25,38.27
2025-11-17T07:26:23.381396,726.28,40.25,83.44
2025-11-17T07:26:23.381396,430.82,29.81,81.03
2025-11-17T07:26:23.381396,876.68,41.58,56.78
2025-11-17T07:26:23.381396,734.83,39.52,78.39
2025-11-17T07:26:23.381396,501.58,41.74,35.32
2025-11-17T07:26:23.389054,740.95,31.16,38.66
2025-11-17T07:26:23.389054,571.45,32.56,78.77
2025-11-17T07:26:23.389054,357.61,41.25,88.43
2025-11-17T07:26:23.389054,860.41,32.47,35.79
2025-11-17T07:26:23.389054,348.32,44.3,94.53
2025-11-17T07:26:23.389054,247.67,37.58,72.01
2025-11-17T07:26:23.389054,705.17,31.87,43.25
2025-11-17T07:26:23.391767,405.73,46.3,46.56
2025-11-17T07:26:23.391767,712.04,40.29,86.01
2025-11-17T07:26:23.391767,505.48,27.86,52.87
2025-11-17T07:26:23.391767,880.64,37.19,91.06
2025-11-17T07:26:23.391767,545.94,26.49,58.54
2025-11-17T07:26:23.391767,821.88,30.46,34.12
2025-11-17T07:26:23.391767,422.91,36.81,90.29
2025-11-17T07:26:23.391767,892.38,44.31,30.48
2025-11-17T07:26:23.391767,587.97,47.44,61.55
2025-11-17T07:26:23.391767,542.91,48.38,75.84
2025-11-17T07:26:23.391767,253.18,31.78,52.64
2025-11-17T07:26:23.391767,655.5,48.13,37.74
2025-11-17T07:26:23.391767,200.49,36.67,76.25
2025-11-17T07:26:23.396474,304.76,46.18,30.1
2025-11-17T07:26:23.396474,432.3,39.84,43.41
2025-11-17T07:26:23.396474,859.21,45.32,30.71
2025-11-17T07:26:23.396474,647.61,38.39,50.6
2025-11-17T07:26:23.396474,605.41,25.29,69.13
2025-11-17T07:26:23.396474,898.96,28.04,50.07
2025-11-17T07:26:23.396474,514.97,43.32,43.03
2025-11-17T07:26:23.396474,842.0,46.84,89.84
2025-11-17T07:26:23.396474,617.29,48.71,71.47
2025-11-17T07:26:23.396474,692.22,33.39,35.5
2025-11-17T07:26:23.396474,643.21,29.71,31.49
2025-11-17T07:26:23.396474,869.31,38.72,92.17
2025-11-17T07:26:23.396474,472.4,31.61,36.88
2025-11-17T07:26:23.396474,877.45,27.61,44.15
2025-11-17T07:26:23.396474,672.49,40.12,80.49
2025-11-17T07:26:23.401657,469.22,26.01,75.59
2025-11-17T07:26:23.401657,443.17,30.27,36.64
2025-11-17T07:26:23.401657,887.33,47.69,70.05
2025-11-17T07:26:23.401657,395.75,30.97,62.03
2025-11-17T07:26:23.401657,727.34,43.77,69.07
2025-11-17T07:26:23.403194,504.99,37.1,46.98
2025-11-17T07:26:23.403194,330.96,49.59,39.95
2025-11-17T07:26:23.403697,853.93,36.89,43.08
2025-11-17T07:26:23.403697,803.03,28.2,31.02
2025-11-17T07:26:23.403697,881.85,29.87,69.61
2025-11-17T07:26:23.404701,629.28,44.48,33.77
2025-11-17T07:26:23.404701,204.99,36.68,41.39
2025-11-17T07:26:23.404701,478.44,49.27,45.91
2025-11-17T07:26:23.404701,698.54,32.88,58.88
2025-11-17T07:26:23.404701,475.91,42.09,91.02
2025-11-17T07:26:23.404701,639.12,28.56,91.63
2025-11-17T07:26:23.404701,328.55,39.07,52.88
2025-11-17T07:26:23.404701,652.58,33.3,59.38
2025-11-17T07:26:23.404701,786.71,47.1,42.6
2025-11-17T07:26:23.404701,870.24,39.7,85.0
2025-11-17T07:26:23.408459,701.27,34.19,37.86
2025-11-17T07:26:23.408459,274.85,25.11,40.77
2025-11-17T07:26:23.408459,257.7,46.59,88.52
2025-11-17T07:26:23.408459,881.56,34.68,49.61
2025-11-17T07:26:23.408459,851.89,44.64,48.79
2025-11-17T07:26:23.408459,452.04,26.22,91.83
2025-11-17T07:26:23.408459,678.43,31.62,40.02
2025-11-17T07:26:23.408459,439.85,46.47,39.41
2025-11-17T07:26:23.408459,642.36,46.62,56.16
2025-11-17T07:26:23.408459,634.67,35.91,89.39
2025-11-17T07:26:23.408459,624.05,35.04,74.66
